deal_totalPrice,gross_area,address,house_age,deal_time,deal_unitPrice,floor_number,house_decoration,house_orientation,house_usage,household_style,is_two_five,longitude_latitude,region,with_elevator,xiaoqu,lon,lat
248,193.6,lvshunkou1,7,2019-07,12810,3,毛坯,南 北,别墅,5室2厅1厨4卫,0,"121.337111,38.8275",lvshunkou,1,亿达蓝山,121.33711100000001,38.8275
238,106.73,zhonghai2,7,2018-04,22300,34,精装,南 北,普通住宅,2室2厅1厨1卫,0,"121.527835,38.870826",gaoxinyuanqu,1,中海紫御观邸四期,121.52783500000001,38.870826
310,132.0,zhonghai2,7,2019-06,23485,10,毛坯,南 北,普通住宅,3室1厅1厨2卫,0,"121.528417,38.869767",gaoxinyuanqu,1,中海紫御观邸一期,121.52841699999999,38.869766999999996
340,129.89,zhonghai2,9,2019-06,26176,10,精装,南 北,普通住宅,3室2厅1厨2卫,0,"121.528417,38.869767",gaoxinyuanqu,1,中海紫御观邸一期,121.52841699999999,38.869766999999996
258,99.0,zhonghai2,8,2019-07,26061,11,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.528417,38.869767",gaoxinyuanqu,1,中海紫御观邸一期,121.52841699999999,38.869766999999996
258,99.0,zhonghai2,7,2018-05,26061,11,其他,南 北,普通住宅,3室1厅1厨2卫,0,"121.528417,38.869767",gaoxinyuanqu,1,中海紫御观邸一期,121.52841699999999,38.869766999999996
235,117.08,zhonghai2,11,2019-05,20072,24,精装,东 南 北,普通住宅,3室2厅1厨1卫,0,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
255,98.48,zhonghai2,10,2019-05,25894,9,精装,南 北,普通住宅,3室2厅1厨1卫,2,"121.528417,38.869767",gaoxinyuanqu,1,中海紫御观邸一期,121.52841699999999,38.869766999999996
316,131.01,zhonghai2,9,2018-07,24121,32,其他,南 北,普通住宅,3室2厅1厨1卫,2,"121.527594,38.87021",gaoxinyuanqu,1,中海紫御观邸二期,121.527594,38.87021
600,238.87,zhonghai2,11,2018-04,25119,3,精装,南 北,别墅,4室3厅1厨4卫,0,"121.528923,38.871145",gaoxinyuanqu,0,中海华庭,121.52892299999999,38.871145
224,117.08,zhonghai2,10,2018-04,19133,24,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
225,107.53,zhonghai2,7,2018-04,20925,32,精装,南 北,普通住宅,2室2厅1厨1卫,2,"121.527594,38.87021",gaoxinyuanqu,1,中海紫御观邸二期,121.527594,38.87021
305,130.31,zhonghai2,6,2018-05,23406,10,其他,南 北,普通住宅,3室2厅1厨2卫,0,"121.528417,38.869767",gaoxinyuanqu,1,中海紫御观邸一期,121.52841699999999,38.869766999999996
258,99.0,zhonghai2,8,2019-07,26061,11,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.528417,38.869767",gaoxinyuanqu,1,中海紫御观邸一期,121.52841699999999,38.869766999999996
258,99.0,zhonghai2,7,2018-05,26061,11,其他,南 北,普通住宅,3室1厅1厨2卫,0,"121.528417,38.869767",gaoxinyuanqu,1,中海紫御观邸一期,121.52841699999999,38.869766999999996
220,126.4,zhonghai2,5,2018-03,17406,30,精装,南 北,普通住宅,3室2厅1厨2卫,0,"121.521897,38.8618",gaoxinyuanqu,1,福荣园,121.521897,38.8618
230,114.85,zhonghai2,11,2018-03,20009,24,其他,南 北,普通住宅,3室2厅1厨1卫,0,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
225,144.29,zhonghai2,11,2018-03,15594,24,简装,南 北,普通住宅,4室2厅1厨2卫,0,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
292,135.0,zhonghai2,7,2018-02,21630,10,精装,南 北,普通住宅,3室2厅1厨2卫,0,"121.528417,38.869767",gaoxinyuanqu,1,中海紫御观邸一期,121.52841699999999,38.869766999999996
234,131.01,zhonghai2,7,2017-10,17824,32,精装,南 西 北,普通住宅,3室2厅1厨2卫,2,"121.527594,38.87021",gaoxinyuanqu,1,中海紫御观邸二期,121.527594,38.87021
249,167.37,zhonghai2,11,2017-11,14878,24,毛坯,南 北,普通住宅,4室2厅1厨2卫,0,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
360,156.67,zhonghai2,7,2017-12,22979,10,精装,南 北,普通住宅,4室2厅1厨2卫,0,"121.528417,38.869767",gaoxinyuanqu,1,中海紫御观邸一期,121.52841699999999,38.869766999999996
248,129.89,zhonghai2,7,2017-07,19094,10,精装,南 北,普通住宅,3室2厅1厨1卫,2,"121.528417,38.869767",gaoxinyuanqu,1,中海紫御观邸一期,121.52841699999999,38.869766999999996
238,133.0,zhonghai2,7,2017-04,17895,11,其他,南 北,普通住宅,3室1厅1厨2卫,0,"121.528417,38.869767",gaoxinyuanqu,1,中海紫御观邸一期,121.52841699999999,38.869766999999996
235,130.0,zhonghai2,6,2017-04,18077,10,精装,南 北,普通住宅,3室2厅1厨2卫,0,"121.528417,38.869767",gaoxinyuanqu,1,中海紫御观邸一期,121.52841699999999,38.869766999999996
300,114.63,yinghuajie,15,2018-03,26172,6,毛坯,南 北,普通住宅,2室2厅1厨2卫,0,"121.628081,38.920238",xigang,1,兴昌都市首府,121.62808100000001,38.920238
426,144.7,yinghuajie,10,2018-01,29441,6,精装,南 北,普通住宅,3室2厅1厨2卫,0,"121.628081,38.920238",xigang,1,兴昌都市首府,121.62808100000001,38.920238
288,177.15,yinghuajie,15,2017-11,16258,12,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.625721,38.922363",xigang,1,前城国际一期,121.625721,38.922363
300,238.0,yinghuajie,16,2017-06,12606,30,毛坯,西南 北,普通住宅,4室2厅1厨2卫,0,"121.626214,38.921614",xigang,1,长江杰座,121.62621399999999,38.921614
242,126.98,yinghuajie,15,2017-07,19027,12,其他,南 西北,普通住宅,4室2厅1厨2卫,0,"121.625721,38.922363",xigang,1,前城国际一期,121.625721,38.922363
230,121.0,yinghuajie,8,2017-07,19009,43,精装,东北,普通住宅,3室2厅1厨1卫,0,"121.635034,38.923242",xigang,1,中心裕景,121.635034,38.923242
375,166.0,yinghuajie,10,2017-04,22591,6,其他,南 西 北,普通住宅,4室2厅1厨2卫,0,"121.628081,38.920238",xigang,1,兴昌都市首府,121.62808100000001,38.920238
297,151.32,yinghuajie,10,2016-09,19628,7,其他,南 北,普通住宅,3室2厅1厨2卫,0,"121.628081,38.920238",xigang,1,兴昌都市首府,121.62808100000001,38.920238
598,46.57,yinghuajie,30,2016-07,128409,6,其他,南,普通住宅,2室0厅1厨1卫,0,"121.634351,38.920452",xigang,0,实验小学英华街,121.634351,38.920452000000004
443,164.0,yinghuajie,10,2015-10,27013,7,精装,南 北,普通住宅,4室2厅1厨2卫,0,"121.628081,38.920238",xigang,1,兴昌都市首府,121.62808100000001,38.920238
215,149.31,yinghuajie,13,2015-11,14400,12,其他,南 北,普通住宅,3室2厅1厨2卫,0,"121.628089,38.923048",xigang,1,前城国际二期,121.62808899999999,38.923048
482,189.63,zhonghai2,11,2019-08,25418,3,精装,南 北,别墅,5室3厅1厨2卫,0,"121.528923,38.871145",gaoxinyuanqu,0,中海华庭,121.52892299999999,38.871145
255,132.98,zhonghai2,7,2019-08,19176,32,精装,南 北,普通住宅,3室2厅1厨2卫,0,"121.531055,38.869077",gaoxinyuanqu,1,中海紫御观邸三期,121.53105500000001,38.869077000000004
257,99.0,zhonghai2,10,2019-08,25960,9,其他,南 北,普通住宅,3室2厅1厨1卫,0,"121.528417,38.869767",gaoxinyuanqu,1,中海紫御观邸一期,121.52841699999999,38.869766999999996
276,131.01,zhonghai2,5,2019-09,21068,32,精装,南 北,普通住宅,3室2厅1厨2卫,0,"121.527594,38.87021",gaoxinyuanqu,1,中海紫御观邸二期,121.527594,38.87021
284,155.89,zhongshanyouhao,16,2017-06,18206,32,精装,东南,普通住宅,3室2厅1厨2卫,0,"121.653248,38.924848",zhongshan,1,中山九号,121.653248,38.924848
260,162.95,zhongshanyouhao,17,2017-05,15956,30,其他,西南,普通住宅,3室2厅1厨2卫,0,"121.653248,38.924848",zhongshan,1,中山九号,121.653248,38.924848
242,89.19,zhongshanyouhao,8,2017-04,27134,34,其他,东 北,普通住宅,2室2厅1厨1卫,2,"121.652328,38.924396",zhongshan,1,汇邦中心,121.652328,38.924396
247,116.0,zhongshanyouhao,7,2017-04,21294,42,其他,东南,普通住宅,2室1厅1厨1卫,0,"121.653604,38.927406",zhongshan,1,一方国际,121.653604,38.927406
240,107.0,zhongshanyouhao,24,2017-03,22430,7,其他,南 北,普通住宅,3室1厅1厨1卫,0,"121.651178,38.923087",zhongshan,0,九中白兰街,121.651178,38.923087
240,89.19,zhongshanyouhao,8,2017-02,26909,34,其他,东 北,普通住宅,2室1厅1厨1卫,0,"121.652328,38.924396",zhongshan,1,汇邦中心,121.652328,38.924396
235,162.99,zhongshanyouhao,17,2016-11,14394,30,其他,西南 北,普通住宅,3室2厅1厨2卫,0,"121.653248,38.924848",zhongshan,1,中山九号,121.653248,38.924848
215,132.87,zhongshanyouhao,16,2016-09,16182,32,其他,东 南,普通住宅,2室2厅1厨2卫,0,"121.653248,38.924848",zhongshan,1,中山九号,121.653248,38.924848
227,155.89,zhongshanyouhao,17,2016-07,14562,30,其他,西南,普通住宅,3室2厅1厨2卫,0,"121.653248,38.924848",zhongshan,1,中山九号,121.653248,38.924848
260,102.53,yinghuajie,16,2019-10,25359,28,精装,南,普通住宅,2室1厅1厨1卫,0,"121.626214,38.921614",xigang,1,长江杰座,121.62621399999999,38.921614
227,120.0,yinghuajie,8,2019-09,18917,43,精装,西北,普通住宅,3室1厅1厨1卫,0,"121.635034,38.923242",xigang,1,中心裕景,121.635034,38.923242
222,119.58,yinghuajie,7,2019-10,18565,43,精装,西南,普通住宅,3室1厅1厨1卫,5,"121.635034,38.923242",xigang,1,中心裕景,121.635034,38.923242
230,98.16,yinghuajie,8,2019-07,23432,43,精装,西北,普通住宅,2室1厅1厨1卫,0,"121.635034,38.923242",xigang,1,中心裕景,121.635034,38.923242
230,98.16,zhongshangongyuan2,25,2019-10,23432,4,简装,南 北,普通住宅,3室1厅1厨1卫,0,"121.602711,38.915059",shahekou,0,79中永平,121.60271100000001,38.915059
375,119.5,yinghuajie,15,2019-08,31381,6,其他,南 北,普通住宅,3室1厅1厨1卫,0,"121.628081,38.920238",xigang,1,兴昌都市首府,121.62808100000001,38.920238
285,149.31,yinghuajie,13,2018-07,19088,12,精装,南 北,普通住宅,3室2厅1厨2卫,0,"121.628089,38.923048",xigang,1,前城国际二期,121.62808899999999,38.923048
262,71.0,zhongshanyouhao,29,2018-02,36902,8,其他,南 北,普通住宅,3室1厅1厨1卫,0,"121.652313,38.923354",zhongshan,0,九中武汉街,121.65231299999999,38.923353999999996
285,110.6,zhongshanyouhao,7,2019-08,25769,42,其他,南,普通住宅,2室1厅1厨1卫,0,"121.653604,38.927406",zhongshan,1,一方国际,121.653604,38.927406
309,164.0,zhongshangongyuan2,22,2015-07,18842,7,精装,南 北,普通住宅,3室2厅1厨1卫,5,"121.609186,38.915549",shahekou,1,21中天兴花园三期,121.60918600000001,38.915549
308,83.87,zhongshanyouhao,8,2019-09,36724,34,精装,南,普通住宅,1室1厅1厨1卫,2,"121.652328,38.924396",zhongshan,1,汇邦中心,121.652328,38.924396
245,55.18,zhongshanyouhao,30,2019-09,44401,7,其他,南 北,普通住宅,2室1厅1厨1卫,0,"121.652212,38.924777",zhongshan,0,九中一德街,121.652212,38.924777
260,55.18,zhongshanyouhao,27,2019-09,47119,7,简装,南 北 西,普通住宅,2室1厅1厨1卫,0,"121.652212,38.924777",zhongshan,0,九中一德街,121.652212,38.924777
273,99.7,zhongshanyouhao,25,2019-10,27332,7,精装,东 南,普通住宅,3室2厅1厨1卫,5,"121.651956,38.922834",zhongshan,0,九中金城街,121.65195600000001,38.922834
278,87.7,zhongshanyouhao,25,2019-11,31699,7,简装,南 北,普通住宅,3室1厅1厨1卫,0,"121.655569,38.924635",zhongshan,0,九中安民街,121.655569,38.924634999999995
277,106.47,zhongshanyouhao,24,2019-11,26017,15,简装,东 南,普通住宅,2室1厅1厨1卫,0,"121.651956,38.922834",zhongshan,1,九中金城街,121.65195600000001,38.922834
262,75.05,zhongshanyouhao,25,2019-11,34911,6,简装,南 北,普通住宅,3室1厅1厨1卫,0,"121.651178,38.923087",zhongshan,0,九中白兰街,121.651178,38.923087
241,93.49,zhongshanyouhao,22,2019-06,25779,7,简装,东 西,普通住宅,3室1厅1厨1卫,0,"121.655569,38.924635",zhongshan,0,九中安民街,121.655569,38.924634999999995
255,48.39,zhongshanyouhao,22,2019-06,52697,6,简装,南,普通住宅,2室1厅1厨1卫,0,"121.651956,38.922834",zhongshan,0,九中金城街,121.65195600000001,38.922834
380,149.0,zhongshanyouhao,21,2019-07,25504,19,精装,南 西 北,普通住宅,3室2厅1厨1卫,0,"121.652313,38.923354",zhongshan,1,九中武汉街,121.65231299999999,38.923353999999996
237,87.59,zhongshanyouhao,22,2019-07,27058,15,简装,西南,普通住宅,3室1厅1厨1卫,0,"121.651956,38.922834",zhongshan,1,九中金城街,121.65195600000001,38.922834
237,75.0,zhongshanyouhao,25,2019-07,31534,15,其他,南,普通住宅,2室1厅1厨1卫,0,"121.651956,38.922834",zhongshan,1,九中金城街,121.65195600000001,38.922834
246,90.8,zhongshanyouhao,25,2019-08,27093,15,精装,东南,普通住宅,3室1厅1厨1卫,5,"121.651956,38.922834",zhongshan,1,九中金城街,121.65195600000001,38.922834
255,71.34,zhongshanyouhao,7,2019-08,35745,42,精装,西,普通住宅,1室1厅1厨1卫,0,"121.653604,38.927406",zhongshan,1,一方国际,121.653604,38.927406
324,110.79,zhongshanyouhao,23,2019-02,29171,6,其他,南 北,普通住宅,3室2厅1厨1卫,0,"121.651178,38.923087",zhongshan,0,九中白兰街,121.651178,38.923087
336,114.08,zhongshanyouhao,26,2019-03,29454,7,简装,南 北,普通住宅,4室1厅1厨1卫,0,"121.652727,38.922458",zhongshan,0,九中洛川街,121.652727,38.922458
237,68.15,zhongshanyouhao,25,2018-12,34777,7,简装,南 北,普通住宅,3室1厅1厨1卫,0,"121.655569,38.924635",zhongshan,0,九中安民街,121.655569,38.924634999999995
238,83.75,zhongshanyouhao,23,2019-01,28418,7,简装,东 西,普通住宅,2室1厅1厨1卫,5,"121.655353,38.927866",zhongshan,0,九中安乐街,121.655353,38.927865999999995
255,59.3,zhongshanyouhao,24,2018-03,43002,7,其他,南 北,普通住宅,2室1厅1厨1卫,0,"121.651178,38.923087",zhongshan,0,九中白兰街,121.651178,38.923087
337,93.65,zhongshanyouhao,25,2018-03,35986,6,精装,南 北,普通住宅,2室2厅1厨1卫,0,"121.651178,38.923087",zhongshan,0,九中白兰街,121.651178,38.923087
313,132.87,zhongshanyouhao,16,2018-03,23542,32,其他,南,普通住宅,3室1厅1厨2卫,5,"121.653248,38.924848",zhongshan,1,中山九号,121.653248,38.924848
248,57.68,zhongshanyouhao,24,2018-03,42996,7,其他,东 西,普通住宅,2室1厅1厨1卫,0,"121.651956,38.922834",zhongshan,0,九中金城街,121.65195600000001,38.922834
290,100.1,zhongshanyouhao,24,2018-042017-09,28972,15,其他,南 北,普通住宅,2室1厅1厨2卫,0,"121.651956,38.922834",zhongshan,1,九中金城街,121.65195600000001,38.922834
267,87.6,zhongshanyouhao,24,2018-04,30457,7,简装,南 北,普通住宅,2室1厅1厨1卫,0,"121.651178,38.923087",zhongshan,0,九中白兰街,121.651178,38.923087
235,71.3,zhongshanyouhao,7,2018-04,32960,42,其他,北,普通住宅,1室1厅1厨1卫,0,"121.653604,38.927406",zhongshan,1,一方国际,121.653604,38.927406
235,71.43,zhongshanyouhao,25,2018-04,32900,7,其他,南 北,普通住宅,3室1厅1厨1卫,0,"121.655569,38.924635",zhongshan,0,九中安民街,121.655569,38.924634999999995
337,97.36,zhongshanyouhao,25,2018-04,34614,7,精装,南 北,普通住宅,3室2厅1厨1卫,5,"121.655569,38.924635",zhongshan,0,九中安民街,121.655569,38.924634999999995
234,74.0,zhongshanyouhao,27,2017-12,31622,7,简装,南 北,普通住宅,3室1厅1厨1卫,0,"121.652212,38.924777",zhongshan,0,九中一德街,121.652212,38.924777
255,84.0,zhongshanyouhao,7,2018-01,30358,42,其他,东南,普通住宅,2室1厅1厨1卫,0,"121.653604,38.927406",zhongshan,1,一方国际,121.653604,38.927406
300,115.89,zhongshanyouhao,7,2018-01,25887,42,精装,东南,普通住宅,2室1厅1厨1卫,0,"121.653604,38.927406",zhongshan,1,一方国际,121.653604,38.927406
265,66.41,zhongshanyouhao,28,2018-02,39904,7,其他,南 北,普通住宅,3室1厅1厨1卫,0,"121.651956,38.922834",zhongshan,0,九中金城街,121.65195600000001,38.922834
290,94.36,zhongshanyouhao,24,2018-02,30734,7,其他,南 北,普通住宅,3室1厅1厨1卫,0,"121.651178,38.923087",zhongshan,0,九中白兰街,121.651178,38.923087
298,89.19,zhongshanyouhao,8,2017-11,33412,34,其他,东 北,普通住宅,2室1厅1厨1卫,0,"121.652328,38.924396",zhongshan,1,汇邦中心,121.652328,38.924396
253,82.5,zhongshanyouhao,8,2017-10,30667,34,其他,东南,普通住宅,1室1厅1厨1卫,0,"121.652328,38.924396",zhongshan,1,汇邦中心,121.652328,38.924396
239,84.7,zhongshanyouhao,25,2017-10,28218,7,其他,南 北,普通住宅,3室1厅1厨1卫,0,"121.652727,38.922458",zhongshan,0,九中洛川街,121.652727,38.922458
263,120.86,zhongshanyouhao,16,2017-10,21720,32,其他,东南,普通住宅,2室2厅1厨1卫,0,"121.653248,38.924848",zhongshan,1,中山九号,121.653248,38.924848
263,105.3,zhongshanyouhao,25,2017-10,24977,7,其他,南 北,普通住宅,3室1厅1厨1卫,5,"121.651956,38.922834",zhongshan,0,九中金城街,121.65195600000001,38.922834
279,89.19,zhongshanyouhao,8,2017-10,31282,34,其他,西南,普通住宅,2室2厅1厨1卫,0,"121.652328,38.924396",zhongshan,1,汇邦中心,121.652328,38.924396
230,100.1,zhongshanyouhao,24,2017-09,22978,15,其他,南,普通住宅,2室1厅1厨1卫,5,"121.651956,38.922834",zhongshan,1,九中金城街,121.65195600000001,38.922834
235,117.81,zhongshanyouhao,17,2017-09,19948,30,其他,南,普通住宅,2室1厅1厨1卫,0,"121.653248,38.924848",zhongshan,1,中山九号,121.653248,38.924848
285,139.54,zhongshanyouhao,16,2017-08,20425,32,精装,东南,普通住宅,3室2厅1厨2卫,0,"121.653248,38.924848",zhongshan,1,中山九号,121.653248,38.924848
350,198.8,zhongshangongyuan2,19,2016-10,17606,6,其他,南 北,普通住宅,4室3厅1厨2卫,0,"121.59905,38.914987",shahekou,0,龙祥花园,121.59905,38.914986999999996
256,134.15,zhongshangongyuan2,21,2017-11,19084,6,简装,南 北,普通住宅,3室2厅1厨1卫,5,"121.60275,38.914006",shahekou,0,79中万泰花园,121.60275,38.914006
264,129.91,zhongshangongyuan2,21,2017-11,20322,11,精装,南 北,普通住宅,2室2厅1厨1卫,5,"121.598003,38.917854",shahekou,1,天兴新家园,121.598003,38.917854
285,159.4,zhongshangongyuan2,19,2017-09,17880,11,精装,南 北,普通住宅,3室2厅1厨2卫,0,"121.606024,38.91655",shahekou,1,21中学中山南苑,121.606024,38.91655
280,130.65,zhongshangongyuan2,21,2017-08,21432,6,精装,南 北,普通住宅,3室2厅1厨2卫,5,"121.598003,38.917854",shahekou,0,天兴新家园,121.598003,38.917854
222,119.6,zhongshangongyuan2,21,2017-06,18562,6,其他,南 北,普通住宅,3室2厅1厨1卫,0,"121.60275,38.914006",shahekou,0,79中万泰花园,121.60275,38.914006
390,205.46,zhongshangongyuan2,21,2017-06,18982,5,精装,南 北,普通住宅,4室2厅1厨2卫,0,"121.598003,38.917854",shahekou,1,天兴新家园,121.598003,38.917854
230,128.89,zhongshangongyuan2,21,2017-06,17845,6,其他,南 北,普通住宅,3室2厅1厨1卫,0,"121.598003,38.917854",shahekou,1,天兴新家园,121.598003,38.917854
231,252.0,zhongshangongyuan2,22,2017-05,9167,26,其他,南 北,普通住宅,4室1厅1厨1卫,0,"121.594825,38.919136",shahekou,1,79中君安公寓,121.594825,38.919136
239,140.0,zhongshangongyuan2,21,2017-04,17058,7,精装,东 南 北,普通住宅,3室2厅1厨1卫,0,"121.608282,38.91567",shahekou,0,21中天兴花园二期,121.608282,38.91567
268,139.17,zhongshangongyuan2,22,2017-04,19258,6,其他,南 北,普通住宅,3室2厅1厨1卫,0,"121.60275,38.914006",shahekou,0,79中万泰花园,121.60275,38.914006
245,141.99,zhongshangongyuan2,19,2017-04,17192,9,精装,南 北,普通住宅,2室2厅1厨1卫,5,"121.59905,38.914987",shahekou,1,龙祥花园,121.59905,38.914986999999996
251,154.33,zhongshangongyuan2,20,2017-01,16264,6,其他,南 北,普通住宅,3室2厅1厨2卫,5,"121.609186,38.915549",shahekou,1,21中天兴花园三期,121.60918600000001,38.915549
236,123.0,zhongshangongyuan2,21,2017-02,19147,12,其他,南 北,普通住宅,3室2厅1厨1卫,0,"121.598003,38.917854",shahekou,1,天兴新家园,121.598003,38.917854
250,157.18,zhongshangongyuan2,19,2016-12,15906,6,其他,南 北,普通住宅,4室2厅1厨1卫,5,"121.59905,38.914987",shahekou,0,龙祥花园,121.59905,38.914986999999996
233,157.47,zhongshangongyuan2,21,2016-11,14784,6,精装,南 北,普通住宅,4室2厅1厨2卫,0,"121.608282,38.91567",shahekou,0,21中天兴花园二期,121.608282,38.91567
210,157.0,zhongshangongyuan2,21,2016-09,13351,6,其他,南 北,普通住宅,4室2厅1厨2卫,0,"121.608282,38.91567",shahekou,0,21中天兴花园二期,121.608282,38.91567
220,159.2,zhongshangongyuan2,19,2016-09,13820,11,精装,南 北,普通住宅,3室2厅1厨2卫,5,"121.606024,38.91655",shahekou,1,21中学中山南苑,121.606024,38.91655
302,195.32,zhongshangongyuan2,21,2016-10,15462,12,其他,南 北,普通住宅,2室2厅1厨2卫,0,"121.598003,38.917854",shahekou,1,天兴新家园,121.598003,38.917854
303,199.0,zhongshangongyuan2,19,2016-07,15227,6,精装,南 北,普通住宅,5室2厅1厨2卫,0,"121.59905,38.914987",shahekou,0,龙祥花园,121.59905,38.914986999999996
225,241.0,zhongshangongyuan2,18,2016-03,9337,26,精装,南 北,普通住宅,3室2厅1厨2卫,0,"121.59504,38.917599",shahekou,1,79中广荣大厦,121.59504,38.917598999999996
338,218.0,zhongshangongyuan2,21,2016-04,15505,10,其他,南 北,普通住宅,3室2厅1厨1卫,0,"121.609261,38.917195",shahekou,1,21中亿达广场,121.609261,38.917195
229,127.4,zhongshangongyuan2,18,2016-05,17975,6,精装,南 北,普通住宅,3室2厅1厨2卫,0,"121.606092,38.921736",shahekou,0,79中民兴花园一期,121.60609199999999,38.921735999999996
223,148.56,zhongshangongyuan2,19,2016-05,15011,9,其他,南 北,普通住宅,4室2厅1厨1卫,0,"121.59905,38.914987",shahekou,1,龙祥花园,121.59905,38.914986999999996
297,189.0,zhongshangongyuan2,18,2016-05,15715,12,其他,南 北,普通住宅,5室2厅1厨2卫,0,"121.606092,38.921736",shahekou,1,79中民兴花园一期,121.60609199999999,38.921735999999996
237,150.98,zhongshangongyuan2,19,2016-06,15698,6,其他,南 北,普通住宅,3室2厅1厨2卫,0,"121.59905,38.914987",shahekou,0,龙祥花园,121.59905,38.914986999999996
228,143.0,zhongshangongyuan2,21,2015-09,15945,7,简装,南 北,普通住宅,3室2厅1厨2卫,5,"121.608282,38.91567",shahekou,0,21中天兴花园二期,121.608282,38.91567
220,132.23,zhongshangongyuan2,21,2016-01,16638,6,精装,南 北,普通住宅,2室3厅1厨1卫,0,"121.60275,38.914006",shahekou,0,79中万泰花园,121.60275,38.914006
288,167.0,zhongshangongyuan2,22,2018-01,17246,6,精装,南 北,普通住宅,4室2厅1厨2卫,0,"121.608282,38.91567",shahekou,0,21中天兴花园二期,121.608282,38.91567
330,148.0,zhongshangongyuan2,18,2019-10,22298,9,简装,南 北,普通住宅,4室2厅1厨2卫,0,"121.59905,38.914987",shahekou,1,龙祥花园,121.59905,38.914986999999996
230,98.16,yinghuajie,8,2019-07,23432,43,精装,西北,普通住宅,2室1厅1厨1卫,0,"121.635034,38.923242",xigang,1,中心裕景,121.635034,38.923242
230,98.16,zhongshangongyuan2,25,2019-10,23432,4,简装,南 北,普通住宅,3室1厅1厨1卫,0,"121.602711,38.915059",shahekou,0,79中永平,121.60271100000001,38.915059
265,103.85,zhongshangongyuan2,18,2019-10,25518,6,精装,南 北,普通住宅,2室2厅1厨1卫,0,"121.604092,38.916296",shahekou,0,79中中山公寓,121.604092,38.916296
360,132.94,zhongshangongyuan2,21,2019-10,27080,6,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.598003,38.917854",shahekou,1,天兴新家园,121.598003,38.917854
315,124.55,zhongshangongyuan2,22,2019-10,25292,6,简装,南 北,普通住宅,3室2厅1厨1卫,0,"121.60275,38.914006",shahekou,0,79中万泰花园,121.60275,38.914006
332,124.49,zhongshangongyuan2,21,2019-11,26669,6,精装,南 北,普通住宅,2室2厅1厨1卫,5,"121.598003,38.917854",shahekou,1,天兴新家园,121.598003,38.917854
236,87.83,zhongshangongyuan2,21,2019-09,26814,6,简装,南 北,普通住宅,2室2厅1厨1卫,0,"121.60275,38.914006",shahekou,0,79中万泰花园,121.60275,38.914006
310,109.45,zhongshangongyuan2,18,2019-09,28324,6,简装,南 北,普通住宅,3室2厅1厨1卫,5,"121.59905,38.914987",shahekou,0,龙祥花园,121.59905,38.914986999999996
345,243.11,zhongshangongyuan2,17,2019-09,14192,10,毛坯,南 北,普通住宅,4室2厅1厨2卫,0,"121.609261,38.917195",shahekou,1,21中亿达广场,121.609261,38.917195
320,156.41,zhongshangongyuan2,16,2019-06,20460,12,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.606024,38.91655",shahekou,1,21中学中山南苑,121.606024,38.91655
288,103.0,zhongshangongyuan2,19,2019-06,27962,6,简装,南 北,普通住宅,2室2厅1厨1卫,0,"121.59905,38.914987",shahekou,0,龙祥花园,121.59905,38.914986999999996
240,87.62,zhongshangongyuan2,25,2019-06,27392,5,简装,东 南 北,普通住宅,3室1厅1厨1卫,0,"121.602711,38.915059",shahekou,0,79中永平,121.60271100000001,38.915059
332,135.26,zhongshangongyuan2,17,2019-072013-06,24546,9,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.606024,38.91655",shahekou,1,21中学中山南苑,121.606024,38.91655
332,105.0,zhongshangongyuan2,18,2019-07,31572,12,精装,南 北,普通住宅,2室2厅1厨1卫,0,"121.598003,38.917854",shahekou,1,天兴新家园,121.598003,38.917854
226,127.07,zhongshangongyuan2,24,2019-07,17786,29,简装,南 北,普通住宅,3室1厅1厨1卫,0,"121.602478,38.91632",shahekou,1,79中科学家公寓,121.602478,38.91632
351,165.14,zhongshangongyuan2,20,2019-05,21255,6,精装,南 北,普通住宅,4室2厅1厨2卫,0,"121.60275,38.914006",shahekou,0,79中万泰花园,121.60275,38.914006
258,128.15,zhongshangongyuan2,21,2019-06,20133,6,简装,南 北,普通住宅,3室2厅1厨1卫,5,"121.607659,38.916707",shahekou,0,21中联德小区,121.60765900000001,38.916707
345,136.81,zhongshangongyuan2,18,2019-04,25218,6,精装,南 北,普通住宅,3室2厅1厨2卫,0,"121.59905,38.914987",shahekou,0,龙祥花园,121.59905,38.914986999999996
370,177.8,zhongshangongyuan2,19,2019-04,20810,6,精装,南 北,普通住宅,4室2厅1厨2卫,0,"121.59905,38.914987",shahekou,0,龙祥花园,121.59905,38.914986999999996
